"4 m. n of tuatapere, southland",-46.077268,167.712646,"[{'place_name': 'tuatapere', 'feature_type': 'Locality'}]",tuatapere,Locality,-46.1323096,167.6907627
"4 m. north taupo, auckland prov.",-38.633056,176.083056,"[{'place_name': 'auckland', 'feature_type': 'City'}]",auckland,City,-36.852095,174.7631803
"4 m. south east of bankside, near reserve.",-43.730735,172.4875,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"4 miles east of ohinewai, waikato co",-37.492213,175.145802,"[{'place_name': 'ohinewai', 'feature_type': 'Locality'}]",waikato,Locality,-37.77922725,175.2010323
"4 miles from mckay hut, heaphy track, north west nelson",-40.880363,172.288327,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,-41.2710849,173.2836756
"4 miles from whakapara turnoff road to russell, north auckland",-35.268,174.133,"[{'place_name': 'whakapara', 'feature_type': 'Locality'}, {'place_name': 'russell', 'feature_type': 'Town'}]",auckland,Local Authority,-36.852095,174.7631803
"4 miles north east wanganui, pratt's bush, waikupa road",-39.927,175.181,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles north east wanganui, pratt's bush, waikupa road",-39.934465,175.153036,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles north east wanganui, pratt's bush, waikupa road",-39.927,175.177,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles north east wanganui, pratt's bush, waikupa road",-39.929,175.17,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles north east wanganui, pratt's bush, waikupa road",-39.93,175.153,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles north east wanganui, pratt's bush, waikupa road.",-39.927,175.184,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles north east wanganui.  pratt's bush, waikupa road",-39.93,175.169,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles north east wanganui. pratt's bush, waikupa road",-39.93,175.169,"[{'place_name': 'wanganui', 'feature_type': 'City'}]",wanganui,City,-39.9324904,175.0519306
"4 miles s  of nightcaps, southland.",-46.027486,168.036128,"[{'place_name': 'nightcaps', 'feature_type': 'Locality'}]",nightcaps,Locality,-45.96974,168.03567
4 miles south west  of cape campbell,-41.75634,174.21022,"[{'place_name': 'cape campbell', 'feature_type': 'Cape'}]",cape campbell,Cape,-41.749017,174.213825
"4 miles se of bankside, bankside reserve.",-43.733388,172.155805,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"4 miles south of charleston, westland",-41.93418,171.432515,"[{'place_name': 'charleston', 'feature_type': 'Locality'}]",charleston,Locality,-41.9046553,171.4371729
"4 miles south of mackenzie pass, at head of lochart [lockharts] stream, canterbury",-44.22541,170.634229,"[{'place_name': 'mackenzie pass', 'feature_type': 'Pass'}]",mackenzie pass,Pass,-44.1922185,170.6104202
4 miles south west of cape campbell,-41.767824,174.202816,"[{'place_name': 'cape campbell', 'feature_type': 'Point'}]",cape campbell,Point,-41.749017,174.213825
"4 miles towards sea from bankside, canty plains",-43.72738,172.15266,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"4 miles towards sea from bankside, canty' plains",-43.727376,172.15266,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"4 summit drive, mount albert",-36.8876,174.71959,"[{'place_name': 'summit', 'feature_type': 'Locality'}]",mount albert,Hill,-41.3267184,174.7852766
"4 tower crescent, durie hill, wanganui",-39.93797,175.060677,"[{'place_name': 'durie hill', 'feature_type': 'Suburb'}]",wanganui,City,-39.9324904,175.0519306
"4 white road, waitati, dunedin",-45.740989,170.599016,"[{'place_name': 'waitati', 'feature_type': 'Locality'}]",dunedin,City,-45.8740984,170.5035755
"4.5 km. south-west of tangiwai, bell's junction bush.",-39.498889,175.561534,"[{'place_name': 'tangiwai', 'feature_type': 'Locality'}]",tangiwai,Locality,-39.4696287,175.5915241
40 epsom avenue,-36.882561,174.770585,"[{'place_name': 'epsom', 'feature_type': 'Suburb'}]",epsom,Suburb,-36.8858447,174.7734616
"40km south east of taupo, headwaters of rangitaiki river",-38.939999,176.391504,"[{'place_name': 'rangitaiki river', 'feature_type': 'Stream'}]",rangitaiki river,Stream,-38.7466103,176.3657489
"41 rinevale close, henderson",-36.886278,174.618396,"[{'place_name': 'henderson', 'feature_type': 'Suburb'}]",henderson,Suburb,-36.8805554,174.6333709
"411 waianiwaniwa road, glentunnel",-43.424654,171.940234,"[{'place_name': 'glentunnel', 'feature_type': 'Locality'}]",glentunnel,Locality,-43.4795006,171.9350344
"4149 blackmount redcliff road, otautau",-45.795,167.676,"[{'place_name': 'blackmount', 'feature_type': 'Locality'}, {'place_name': 'redcliff', 'feature_type': 'Locality'}]",otautau,Locality,-46.1398505,167.9989374
"42 wadestown rd., wadestown, opposite phillip miers park, wadestown",-41.265302,174.766561,"[{'place_name': 'wadestown', 'feature_type': 'Suburb'}, {'place_name': 'wadestown', 'feature_type': 'Suburb'}]",wadestown,Suburb,-41.2647151,174.7790775
"420 leeston taumutu road, leeston",-43.833722,172.315767,"[{'place_name': 'leeston', 'feature_type': 'Locality'}, {'place_name': 'taumutu', 'feature_type': 'Locality'}]",leeston,Locality,-43.7597806,172.3003375
"4200 ftsouth caroline burn, expedition peak, lake hauroko, fiordland national park",-45.987696,167.189379,"[{'place_name': 'caroline burn', 'feature_type': 'Stream'}, {'place_name': 'expedition peak', 'feature_type': 'Hill'}, {'place_name': 'lake hauroko', 'feature_type': 'Lake'}]",fiordland national park,National Park,-45.29155285,167.4879931
422 pine hill road,-45.8401,170.521,"[{'place_name': 'pine hill', 'feature_type': 'Suburb'}]",pine hill,Suburb,-45.8394588,170.5235201
"436 oxford terrace, christchurch",-43.523898,172.649868,"[{'place_name': 'oxford', 'feature_type': 'Town'}, {'place_name': 'terrace', 'feature_type': 'Flat'}]",christchurch,City,-43.530955,172.6366455
"44 aikman s road, papanui , christchurch",-43.519815,172.61642,"[{'place_name': 'papanui', 'feature_type': 'Hill'}]",christchurch,City,-43.530955,172.6366455
"44 sawyers arms road, papanui, christchurch",-43.477983,172.584599,"[{'place_name': 'papanui', 'feature_type': 'Hill'}]",christchurch,City,-43.530955,172.6366455
44 south  karori road,-41.288825,174.723608,"[{'place_name': 'karori', 'feature_type': 'Suburb'}]",karori,Suburb,-41.2845495,174.7387671
"443 ellesmere road, christchurch",-43.633662,172.515036,"[{'place_name': 'ellesmere', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"45 gurney rd, lower hutt",-41.216611,174.933441,"[{'place_name': 'lower hutt', 'feature_type': 'City'}]",lower hutt,City,-41.2125751,174.9057626
"45 gurney rd., lower hutt",-41.216611,174.933441,"[{'place_name': 'lower hutt', 'feature_type': 'City'}]",lower hutt,City,-41.2125751,174.9057626
"45 gurney road, lower hutt",-41.216611,174.933441,"[{'place_name': 'lower hutt', 'feature_type': 'City'}]",lower hutt,City,-41.2125751,174.9057626
"45 km from invercargill, catlins road",-46.45507,169.486047,"[{'place_name': 'invercargill', 'feature_type': 'City'}]",invercargill,City,-46.4118465,168.3470632
45 km s inangahua camp,-41.858989,171.954057,"[{'place_name': 'inangahua', 'feature_type': 'Locality'}]",inangahua,Locality,-42.1262681,171.8842481
"451 puketapu road, hawkes bay",-39.520811,176.810485,"[{'place_name': 'puketapu', 'feature_type': 'Locality'}]",puketapu,Locality,-34.4260085,172.8828002
4589 karamea hwy,-41.27,172.11,"[{'place_name': 'karamea', 'feature_type': 'Locality'}]",karamea,Locality,-39.85821275,176.9884605
"48 km north-northeast of lumsden, hector range",-45.36021,168.736192,"[{'place_name': 'lumsden', 'feature_type': 'Locality'}]",hector,Locality,-41.6033362,171.8834557
"48 km south of ross, harihari",-43.160899,170.540249,"[{'place_name': 'ross', 'feature_type': 'Trig Station'}]",harihari,Hill,-38.2520913,174.7469034
"49 winchesler [winchester] st., merivale, christchurch.",-43.519815,172.61642,"[{'place_name': 'winchester', 'feature_type': 'Locality'}, {'place_name': 'merivale', 'feature_type': 'Suburb'}]",christchurch,City,-43.530955,172.6366455
4½ miles e of rolleston. canterbury,-43.591112,172.442605,"[{'place_name': 'rolleston', 'feature_type': 'Town'}]",rolleston,Town,-43.5966504,172.3850047
"4km south of punakaiki, waiwhero reserve",-42.147623,171.329673,"[{'place_name': 'punakaiki', 'feature_type': 'Locality'}]",waiwhero,Locality,-35.0985405,173.47671
"4m s of nightcaps, southland",-46.027486,168.035783,"[{'place_name': 'nightcaps', 'feature_type': 'Locality'}]",nightcaps,Locality,-45.96974,168.03567
4m south east of dannevirke,-40.265389,176.05755,"[{'place_name': 'dannevirke', 'feature_type': 'Town'}]",dannevirke,Town,-40.2073897,176.0982442
4m south of nightcaps,-46.028538,168.082278,"[{'place_name': 'nightcaps', 'feature_type': 'Locality'}]",nightcaps,Locality,-45.96974,168.03567
"4m southeast of bankside, bankside reserve",-43.733297,172.143393,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"4th house, dun mt. track, nelson",-41.335,173.345,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,-41.2710849,173.2836756
5 km before lumsden,-45.693583,168.424785,"[{'place_name': 'lumsden', 'feature_type': 'Locality'}]",lumsden,Locality,-45.7380636,168.4425566
5 km from taupo on taupo-napier highway,-38.71223,176.15726,"[{'place_name': 'napier', 'feature_type': 'City'}]",napier,City,-39.4902099,176.917839
5 km from taupo on taupo-napier highway,-38.712225,176.157249,"[{'place_name': 'napier', 'feature_type': 'City'}]",napier,City,-39.4902099,176.917839
5 km n of ross,-42.867836,170.862799,"[{'place_name': 'ross', 'feature_type': 'Trig Station'}]",ross,Trig Station,-42.8984706,170.8171563
5 km north of haast bridge,-44.012076,169.381358,"[{'place_name': 'haast', 'feature_type': 'Town'}]",haast,Town,-43.8806582,169.0420322
5 km north of ross,-42.871629,170.858627,"[{'place_name': 'ross', 'feature_type': 'Trig Station'}]",ross,Trig Station,-42.8984706,170.8171563
5 km s of mangamuka bridge,-35.233,173.533,"[{'place_name': 'mangamuka bridge', 'feature_type': 'Locality'}]",mangamuka bridge,Locality,-35.2368292,173.543988
"5 km south of mangamuka bridge, ",-35.233,173.533,"[{'place_name': 'mangamuka bridge', 'feature_type': 'Locality'}]",mangamuka bridge,Locality,-35.2368292,173.543988
5 km se haast,-43.833333,169.066666,"[{'place_name': 'haast', 'feature_type': 'Town'}]",haast,Town,-43.8806582,169.0420322
"5 km sw from fox glacier, westland national park, lake matheson",-43.441753,169.966647,"[{'place_name': 'fox glacier', 'feature_type': 'Glacier'}, {'place_name': 'westland national park', 'feature_type': 'National Park'}]",lake matheson,Lake,-43.4391646,169.9652356
"5 km sw from fox glacier, westland national park, lake matheson",-43.4418,169.967,"[{'place_name': 'fox glacier', 'feature_type': 'Glacier'}, {'place_name': 'westland national park', 'feature_type': 'National Park'}]",lake matheson,Lake,-43.4391646,169.9652356
"5 km west of tinui, wairarapa, wellington",-40.914293,176.051582,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,-41.2887953,174.7772114
"5 m [miles] n of moumoukai, manukau co., south auckland",-37.02306,175.14362,"[{'place_name': 'moumoukai', 'feature_type': 'Hill'}, {'place_name': 'manukau', 'feature_type': 'City'}]",auckland,City,-36.852095,174.7631803
"5 m [miles] n of moumoukai, manukau co., south auckland",-37.023055,175.14362,"[{'place_name': 'moumoukai', 'feature_type': 'Hill'}, {'place_name': 'manukau', 'feature_type': 'City'}]",auckland,City,-36.852095,174.7631803
5 m. south east of marsden,-42.586955,171.323892,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,-42.5578686,171.2187696
"5 m. south east of marsden, westland",-42.586689,171.327454,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,-42.5578686,171.2187696
"5 m. south west of ross, westland",-42.913996,170.795164,"[{'place_name': 'ross', 'feature_type': 'Locality'}]",ross,Locality,-42.8984706,170.8171563
5 m. w of waipoua forest strean nr waipoua river.,-35.647803,173.500385,"[{'place_name': 'waipoua forest', 'feature_type': 'Conservation Park'}]",waipoua river,Stream,-40.8289953,175.6155195
"5 mile track, near catchpole [catchpool], wellington",-41.349,174.928,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,-41.2887953,174.7772114
5 miles north of alfredtown on road to pongaroa (wairarapa),-40.656668,175.909715,"[{'place_name': 'pongaroa', 'feature_type': 'Locality'}]",pongaroa,Locality,-40.5306354,176.1747887
"5 miles north of awanui, north auckland",-35.081553,173.210014,"[{'place_name': 'awanui', 'feature_type': 'Locality'}]",auckland,City,-36.852095,174.7631803
"5 miles south of korere, banks of the motupiko river, [nelson]",-41.60271,172.784168,"[{'place_name': 'korere', 'feature_type': 'Locality'}, {'place_name': 'motupiko river', 'feature_type': 'Stream'}]",nelson,City,-41.2710849,173.2836756
5 miles south-east of marsden,-42.58633,171.327135,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,-42.5578686,171.2187696
"5 miles sw of bankside, bankside reserve",-43.733388,172.155805,"[{'place_name': 'bankside', 'feature_type': 'Locality'}]",bankside,Locality,-43.7013985,172.0894436
"5 miles west of rangiora, off mount thomas road, ashley river bed, lyddington",-43.285144,172.457717,"[{'place_name': 'rangiora', 'feature_type': 'Locality'}, {'place_name': 'mount thomas', 'feature_type': 'Hill'}]",ashley river,Stream,-43.2769308,172.6555308
"5.5 miles north east of rakaia gorge, rockwood bush",-43.487662,171.759862,"[{'place_name': 'rakaia gorge', 'feature_type': 'Valley'}]",rakaia gorge,Valley,-43.5175954,171.6579165
50 kaka street,-38.693398,176.091589,"[{'place_name': 'kaka', 'feature_type': 'Hill'}]",kaka,Hill,-43.3284711,171.5652263
"50 m away from rail trail, beside kaituna quarry",-43.782745,172.654518,"[{'place_name': 'kaituna', 'feature_type': 'Locality'}]",kaituna,Locality,-43.7464774,172.6862052
"50 raroa tce., linden, wellington",-41.163812,174.83884,"[{'place_name': 'raroa', 'feature_type': 'Hill'}, {'place_name': 'linden', 'feature_type': 'Suburb'}]",wellington,City,-41.2887953,174.7772114
"500 m. west of whakaki, hawkes bay",-39.047415,177.615775,"[{'place_name': 'whakaki', 'feature_type': 'Locality'}]",whakaki,Locality,-39.0373194,177.5886512
500m downstream of cass river sh73 bridge,-43.02458,171.75052,"[{'place_name': 'cass river', 'feature_type': 'Stream'}]",cass river,Stream,-43.0599863,171.7285258
500m south of halkett reserve,-43.477829,172.301492,"[{'place_name': 'halkett', 'feature_type': 'Locality'}]",halkett,Locality,-43.5008109,172.3224664
50m below bealey chasm track,-42.919891,171.555725,"[{'place_name': 'bealey chasm', 'feature_type': 'Chasm'}]",bealey chasm,Chasm,-42.9170636,171.5567208
50m below bealey chasm track,-42.926175,171.554352,"[{'place_name': 'bealey chasm', 'feature_type': 'Chasm'}]",bealey chasm,Chasm,-42.9170636,171.5567208
"51 lower styx road, christchurch",-43.45722,172.664592,"[{'place_name': 'christchurch', 'feature_type': 'City'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland",-43.580081,172.604898,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",westmorland,Locality,-43.5796587,172.6041104
"53 ravensdale rise, westmorland, chch. [christchurch]",-43.582776,172.603643,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchruch [christchurch]",-43.582776,172.603643,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580081,172.604898,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580085,172.606136,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580089,172.607375,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.582776,172.603643,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.579193,172.608618,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
"53 ravensdale rise, westmorland, christchurch",-43.580981,172.604893,"[{'place_name': 'westmorland', 'feature_type': 'Locality'}]",christchurch,City,-43.530955,172.6366455
