"[nelson, mt robert], near robert lodge.",-41.836854,172.807427,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
[nelson],-41.296543,173.238929,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
[new] track round lake waikare-iti [waikareiti]. waikaremoana. north island.,-38.703,177.16,"[{'place_name': 'round lake', 'feature_type': 'Lake'}, {'place_name': 'waikare', 'feature_type': 'Locality'}, {'place_name': 'waikaremoana', 'feature_type': 'Locality'}]",north island,Island,0.0,0.0
"[north canterbury], fowlers pass.",-42.313851,172.720983,"[{'place_name': 'fowlers pass', 'feature_type': 'Pass'}]",fowlers pass,Pass,0.0,0.0
"[north of ashburton], east side highway 1, 1.5 miles (2.4 km) north of stanley road",-43.900796,171.755128,"[{'place_name': 'ashburton', 'feature_type': 'Town'}]",ashburton,Town,0.0,0.0
"[north west nelson], gouland downs",-40.900362,172.314006,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northland], puketi forest",-35.2185,173.787,"[{'place_name': 'northland', 'feature_type': 'Area'}]",puketi forest,Conservation Park,0.0,0.0
"[northwest nelson, gouland downs,] mt goul.",-40.934869,172.370848,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northwest nelson], able tasman national park, awaroa inlet (road end)",-40.864555,173.000141,"[{'place_name': 'nelson', 'feature_type': 'City'}, {'place_name': 'tasman', 'feature_type': 'Locality'}, {'place_name': 'national park', 'feature_type': 'Village'}, {'place_name': 'awaroa inlet', 'feature_type': 'Bay'}]",end,Hill,0.0,0.0
"[northwest nelson], cobb dam, left side",-41.107227,172.678706,"[{'place_name': 'nelson', 'feature_type': 'City'}]",cobb dam,Facility,0.0,0.0
"[northwest nelson], cobb valley",-41.115689,172.523885,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
"[northwest nelson], gouland downs",-40.897,172.317,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northwest nelson], gouland downs",-40.889511,172.311958,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northwest nelson], gouland downs.",-40.900362,172.314006,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northwest nelson], gouland downs.",-40.889,172.33,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northwest nelson], gouland downs.",-40.900048,172.357408,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northwest nelson], gouland downs.",-40.89,172.333,"[{'place_name': 'nelson', 'feature_type': 'City'}]",gouland downs,Flat,0.0,0.0
"[northwest nelson], island, west whanganui inlet",-40.623,172.512,"[{'place_name': 'nelson', 'feature_type': 'City'}]",whanganui inlet,Bay,0.0,0.0
"[northwest nelson], kaihoke [kaihoka] coast.",-40.544124,172.579526,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
"[northwest nelson], karamea, oparara quarry",-41.209896,172.155967,"[{'place_name': 'nelson', 'feature_type': 'City'}]",karamea,Locality,0.0,0.0
"[northwest nelson], lake sylvester",-41.111749,172.632313,"[{'place_name': 'nelson', 'feature_type': 'City'}]",lake sylvester,Lake,0.0,0.0
"[northwest nelson], lake sylvester",-41.104,172.632,"[{'place_name': 'nelson', 'feature_type': 'City'}]",lake sylvester,Lake,0.0,0.0
"[northwest nelson], lake sylvester",-41.111856,172.621429,"[{'place_name': 'nelson', 'feature_type': 'City'}]",lake sylvester,Lake,0.0,0.0
"[northwest nelson], mt. goul",-40.932841,172.376289,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
"[northwest nelson], tableland",-41.206166,172.642447,"[{'place_name': 'nelson', 'feature_type': 'City'}]",tableland,Hill,0.0,0.0
"[northwest nelson], westhaven inlet",-40.621,172.542,"[{'place_name': 'nelson', 'feature_type': 'City'}]",westhaven,Bay,0.0,0.0
"[nr little river, bank's peninsula]",-43.775122,172.780681,"[{'place_name': 'little river', 'feature_type': 'Stream'}]",peninsula,Hill,0.0,0.0
[nr. spencerville park],-43.434548,172.69724,"[{'place_name': 'spencerville', 'feature_type': 'Locality'}]",spencerville,Locality,0.0,0.0
"[orig. wildlife sanctuary, south east of leeston, canterbury]",-43.795,172.345,"[{'place_name': 'leeston', 'feature_type': 'Locality'}]",leeston,Locality,0.0,0.0
"[palmerston north, dsir, grasslands division, greenhouse]",-40.3805,175.6138,"[{'place_name': 'palmerston north', 'feature_type': 'City'}]",palmerston north,City,0.0,0.0
"[palmerston north, dsir, grasslands division]",-40.3805,175.6138,"[{'place_name': 'palmerston north', 'feature_type': 'City'}]",palmerston north,City,0.0,0.0
"[palmerston north, dsir], grasslands [division]",-40.3805,175.6138,"[{'place_name': 'palmerston north', 'feature_type': 'City'}]",palmerston north,City,0.0,0.0
"[palmerston north, dsir], grasslands [division] ghse [glasshouse]",-40.3805,175.6138,"[{'place_name': 'palmerston north', 'feature_type': 'City'}]",palmerston north,City,0.0,0.0
"[paparoa range, buckland peaks], mount bucklands",-41.917783,171.553469,"[{'place_name': 'paparoa range', 'feature_type': 'Range'}]",buckland peaks,Hill,0.0,0.0
"[pinehaven, taita, wellington]",-41.159,175.01,"[{'place_name': 'pinehaven', 'feature_type': 'Suburb'}, {'place_name': 'taita', 'feature_type': 'Hill'}]",wellington,City,0.0,0.0
"[puniho track], mt. egmont.",-39.269,173.998,"[{'place_name': 'puniho', 'feature_type': 'Locality'}]",puniho,Locality,0.0,0.0
"[rag saddle, between kekerangu r. and the inner clarence basin, marlborough]",-41.9548,173.947,"[{'place_name': 'rag saddle', 'feature_type': 'Pass'}, {'place_name': 'kekerangu', 'feature_type': 'Locality'}, {'place_name': 'clarence', 'feature_type': 'Locality'}]",marlborough,Suburb,0.0,0.0
"[rimutaka forest park], waiorongomai",-41.256122,175.106768,"[{'place_name': 'rimutaka forest park', 'feature_type': 'Conservation Park'}]",waiorongomai,Locality,0.0,0.0
"[rimutaka range], rimutaka road, wairarapa side of saddle.",-41.113018,175.238875,"[{'place_name': 'rimutaka range', 'feature_type': 'Range'}, {'place_name': 'rimutaka', 'feature_type': 'Hill'}]",saddle,Hill,0.0,0.0
[riverhead?] outside plot14? amno / plots,-36.748521,174.551369,"[{'place_name': 'riverhead', 'feature_type': 'Locality'}]",riverhead,Locality,0.0,0.0
"[riverhead?], agathus forest, outside plots",-36.748521,174.551369,"[{'place_name': 'riverhead', 'feature_type': 'Locality'}]",riverhead,Locality,0.0,0.0
"[ruahine range], tiraha basin (pohangina - tiraha)",-39.888537,176.119434,"[{'place_name': 'ruahine range', 'feature_type': 'Range'}, {'place_name': 'tiraha', 'feature_type': 'Hill'}, {'place_name': 'pohangina', 'feature_type': 'Village'}]",tiraha,Hill,0.0,0.0
"[ruahine-cook district],  mt. matthew's table, [rimutakas]",-41.371054,174.912872,"[{'place_name': 'ruahine', 'feature_type': 'Locality'}]",ruahine,Locality,0.0,0.0
"[s. canty., ashburton, south riverbank]",-43.9141,171.736,"[{'place_name': 'ashburton', 'feature_type': 'Town'}]",ashburton,Town,0.0,0.0
[s.w. ruahines]: rangiwahia track,-39.896,176.01,"[{'place_name': 'rangiwahia', 'feature_type': 'Locality'}]",rangiwahia,Locality,0.0,0.0
"[south canterbury], godley valley,  head of lake tekapo",-43.763691,170.515676,"[{'place_name': 'godley valley', 'feature_type': 'Valley'}]",lake tekapo,Lake,0.0,0.0
"[south island] marlborough sounds, d'urville island, kupe bay",-40.890527,173.798388,"[{'place_name': 'south island', 'feature_type': 'Island'}, {'place_name': 'marlborough', 'feature_type': 'Suburb'}]",kupe bay,Bay,0.0,0.0
"[south of westport, near addisons road, south of junction of state highways 6 & 67]",-41.828634,171.558458,"[{'place_name': 'westport', 'feature_type': 'Town'}]",westport,Town,0.0,0.0
"[south] auckland, whakatane",-37.951,177.007,"[{'place_name': 'auckland', 'feature_type': 'City'}]",auckland,City,0.0,0.0
"[southern wairarapa], aorangi range, west of mt surf.",-41.47259,175.275069,"[{'place_name': 'aorangi range', 'feature_type': 'Range'}]",surf,Hill,0.0,0.0
"[southland], mid dome",-45.585277,168.537342,"[{'place_name': 'mid dome', 'feature_type': 'Hill'}]",mid dome,Hill,0.0,0.0
[stewart island] kopeka,-47.09655,167.82607,"[{'place_name': 'stewart island', 'feature_type': 'Island'}]",stewart island,Island,0.0,0.0
[stewart island] l. [lower] doughboy,-47.048669,167.740825,"[{'place_name': 'stewart island', 'feature_type': 'Island'}]",stewart island,Island,0.0,0.0
[stewart island] l. [lower] doughboy r.,-47.048669,167.740825,"[{'place_name': 'stewart island', 'feature_type': 'Island'}]",stewart island,Island,0.0,0.0
[stewart island] lit [little] mt ang [anglem],-46.771612,167.941271,"[{'place_name': 'stewart island', 'feature_type': 'Island'}]",stewart island,Island,0.0,0.0
[stewart island] litt. [little] ang [anglem] trib [tributary] of f.w. [freshwater],-46.796257,167.906242,"[{'place_name': 'stewart island', 'feature_type': 'Island'}]",stewart island,Island,0.0,0.0
[stewart island] little anglem branch of freshwater,-46.805236,167.905427,"[{'place_name': 'stewart island', 'feature_type': 'Island'}]",stewart island,Island,0.0,0.0
"[stewart island], hill north of smith's lookout.",-47.226213,167.532943,"[{'place_name': 'stewart island', 'feature_type': 'Island'}]",lookout,Hill,0.0,0.0
"[tararua mountains], smith's [smith] creek",-41.058,175.272,"[{'place_name': 'tararua', 'feature_type': 'Hill'}]",tararua,Hill,0.0,0.0
[tararua range] above dobsons hut on the track to the marchant ridge at junction of forest and scrub,-41.046071,175.258734,"[{'place_name': 'tararua range', 'feature_type': 'Range'}]",marchant ridge,Ridge,0.0,0.0
"[tararua range], field hut",-40.907233,175.256286,"[{'place_name': 'tararua range', 'feature_type': 'Range'}]",field,Hill,0.0,0.0
"[tararua range], near mt holdsworth (n)",-40.88415,175.421081,"[{'place_name': 'tararua range', 'feature_type': 'Range'}]",tararua range,Range,0.0,0.0
"[taylorvill - ]blackball rd., grey valley, westland",-42.426212,171.355673,"[{'place_name': 'blackball', 'feature_type': 'Locality'}]",blackball,Locality,0.0,0.0
"[te] akatarewa, waimate co..",-44.608,170.243,"[{'place_name': 'waimate', 'feature_type': 'Historic Site'}]",waimate,Historic Site,0.0,0.0
"[the groynes, belfast-harewood rd.]",-43.452246,172.598312,"[{'place_name': 'the groynes', 'feature_type': 'Place'}, {'place_name': 'belfast', 'feature_type': 'Locality'}]",harewood,Suburb,0.0,0.0
"[the] cascades,  [waitakere range, auckland]",-36.890333,174.523287,"[{'place_name': 'auckland', 'feature_type': 'City'}]",auckland,City,0.0,0.0
"[the] woolsack, okuru, sth westland",-43.9929,168.927,"[{'place_name': 'okuru', 'feature_type': 'Locality'}]",okuru,Locality,0.0,0.0
"[the] woolsack, okuru, sth westland",-43.99328,168.92961,"[{'place_name': 'okuru', 'feature_type': 'Locality'}]",okuru,Locality,0.0,0.0
"[tokatoka, 10 miles south of dargaville]",-36.058,173.975,"[{'place_name': 'tokatoka', 'feature_type': 'Locality'}]",dargaville,Town,0.0,0.0
[tongariro] national park,-39.208526,175.584461,"[{'place_name': 'tongariro', 'feature_type': 'Locality'}]",national park,Village,0.0,0.0
[tongariro] national park east,-39.126603,175.777514,"[{'place_name': 'tongariro', 'feature_type': 'Locality'}]",national park,Village,0.0,0.0
"[tongariro] national park, mount hauhungatahi",-39.228673,175.44417,"[{'place_name': 'tongariro', 'feature_type': 'Locality'}, {'place_name': 'national park', 'feature_type': 'Village'}]",hauhungatahi,Hill,0.0,0.0
[track at end of putara road],-40.687712,175.548889,"[{'place_name': 'end', 'feature_type': 'Hill'}]",putara,Locality,0.0,0.0
"[tuahu track, katikati, tauranga county]",-37.600594,175.86053,"[{'place_name': 'tuahu', 'feature_type': 'Hill'}, {'place_name': 'katikati', 'feature_type': 'Town'}]",tauranga,City,0.0,0.0
"[two mile, queenstown]",-45.034,168.635,"[{'place_name': 'queenstown', 'feature_type': 'Town'}]",queenstown,Town,0.0,0.0
"[upper orongorongo valley, wellington]",-41.251577,175.052618,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,0.0,0.0
"[waimakariri, kainga]",-43.407442,172.660337,"[{'place_name': 'kainga', 'feature_type': 'Locality'}]",kainga,Locality,0.0,0.0
[waiohine gorge road],-41.010813,175.394777,"[{'place_name': 'waiohine', 'feature_type': 'Hill'}]",gorge road,Locality,0.0,0.0
"[waitaanga, taumarunui county.]",-38.833146,174.815679,"[{'place_name': 'waitaanga', 'feature_type': 'Locality'}]",taumarunui,Town,0.0,0.0
"[wellington], otari",-41.2376,174.909,"[{'place_name': 'wellington', 'feature_type': 'City'}]",wellington,City,0.0,0.0
[west coast] punakaiki,-42.1172,171.325,"[{'place_name': 'punakaiki', 'feature_type': 'Locality'}]",punakaiki,Locality,0.0,0.0
"[west otago], l. harris.",-44.733804,168.162155,"[{'place_name': 'harris', 'feature_type': 'Trig Station'}]",harris,Trig Station,0.0,0.0
"[west otago], lake mackenzie",-44.769738,168.159181,"[{'place_name': 'lake mackenzie', 'feature_type': 'Lake'}]",lake mackenzie,Lake,0.0,0.0
"[wgton., mauriceville, 2 m. north of masterton]",-40.773868,175.706742,"[{'place_name': 'mauriceville', 'feature_type': 'Locality'}]",masterton,Town,0.0,0.0
"[william upton] hewitt memorial reserve, near whangarei",-35.2185,173.787,"[{'place_name': 'upton', 'feature_type': 'Hill'}]",upton,Hill,0.0,0.0
"\arthur's pass national park, blimit",-42.91181,171.590635,"[{'place_name': 'national park', 'feature_type': 'Village'}]",blimit,Hill,0.0,0.0
"\arthur's pass national park, blimit cirque",-42.9119,171.590633,"[{'place_name': 'national park', 'feature_type': 'Village'}]",blimit,Hill,0.0,0.0
`homebush' coalgate,-43.479761,171.961527,"[{'place_name': 'homebush', 'feature_type': 'Locality'}]",coalgate,Locality,0.0,0.0
"`homebush', coalgate",-43.479761,171.961527,"[{'place_name': 'homebush', 'feature_type': 'Locality'}]",coalgate,Locality,0.0,0.0
"`otahuna', tai tapu",-43.658274,172.582665,"[{'place_name': 'tai tapu', 'feature_type': 'Locality'}]",tai tapu,Locality,0.0,0.0
"`otahuna', tai tapu",-43.660732,172.583843,"[{'place_name': 'tai tapu', 'feature_type': 'Locality'}]",tai tapu,Locality,0.0,0.0
"`otahuna', tai tapu",-43.658252,172.584931,"[{'place_name': 'tai tapu', 'feature_type': 'Locality'}]",tai tapu,Locality,0.0,0.0
`pirorua bluff',-38.151196,174.996161,"[{'place_name': 'bluff', 'feature_type': 'Hill'}]",bluff,Hill,0.0,0.0
"<i>c.</i> 1,5/8m n of kaiapoi",-43.366882,172.642057,"[{'place_name': 'kaiapoi', 'feature_type': 'Town'}]",kaiapoi,Town,0.0,0.0
"0.2 km w of lyell picnic ground, route 6",-41.795787,172.04594,"[{'place_name': 'lyell', 'feature_type': 'Locality'}]",lyell,Locality,0.0,0.0
"0.5 mile ne of mouth of big r., nw nelson coast",-40.769,172.25825,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
"0.5km south of poulter bridge, terrace face",-43.044459,171.908756,"[{'place_name': 'terrace', 'feature_type': 'Flat'}]",terrace,Flat,0.0,0.0
0.5km west of poulter river road bridge,-43.042588,171.901424,"[{'place_name': 'poulter river', 'feature_type': 'Stream'}]",poulter river,Stream,0.0,0.0
0.5km west of poulter river road bridge,-43.047029,171.895208,"[{'place_name': 'poulter river', 'feature_type': 'Stream'}]",poulter river,Stream,0.0,0.0
"0.8 km n bullock creek, near punakaiki",-42.1,171.333,"[{'place_name': 'bullock creek', 'feature_type': 'Stream'}]",punakaiki,Locality,0.0,0.0
"06.01, whangarei heads, parauwanui beach",-35.709246,174.520869,"[{'place_name': 'parauwanui beach', 'feature_type': 'Beach'}]",parauwanui beach,Beach,0.0,0.0
1 (near gisborne - see notebook),-38.667118,177.94273,"[{'place_name': 'gisborne', 'feature_type': 'Town'}]",gisborne,Town,0.0,0.0
1 1/4 miles southeast of hinds river mouth.,-44.169361,171.624534,"[{'place_name': 'hinds river', 'feature_type': 'Stream'}]",hinds river,Stream,0.0,0.0
"1 3/4 miles south east of hinds, canterbury",-44.001792,171.570573,"[{'place_name': 'hinds', 'feature_type': 'Locality'}]",hinds,Locality,0.0,0.0
"1 ½ m ene of sefton, canterbury",-43.24643,172.69919,"[{'place_name': 'sefton', 'feature_type': 'Locality'}]",sefton,Locality,0.0,0.0
"1 ½ miles south east of omihi, north canterbury",-43.0141,172.86627,"[{'place_name': 'omihi', 'feature_type': 'Locality'}]",omihi,Locality,0.0,0.0
1 k sth of punakaiki r,-42.136,171.332,"[{'place_name': 'punakaiki', 'feature_type': 'Locality'}]",punakaiki,Locality,0.0,0.0
1 km n hokitika,-42.716666,170.95,"[{'place_name': 'hokitika', 'feature_type': 'Town'}]",hokitika,Town,0.0,0.0
"1 km south of hawera, beside main road",-39.601486,174.297165,"[{'place_name': 'hawera', 'feature_type': 'Locality'}]",hawera,Locality,0.0,0.0
"1 km south of summit of pilbrows hill on route 1, near brynderwyn",-36.073001,174.420134,"[{'place_name': 'summit', 'feature_type': 'Locality'}]",brynderwyn,Locality,0.0,0.0
1 km west of sumner.,-43.574163,172.739874,"[{'place_name': 'sumner', 'feature_type': 'Suburb'}]",sumner,Suburb,0.0,0.0
1 m [mile] n of wellsford,-36.278782,174.517071,"[{'place_name': 'wellsford', 'feature_type': 'Locality'}]",wellsford,Locality,0.0,0.0
"1 m. n of moana, lake brunner, westland",-42.561,171.483,"[{'place_name': 'moana', 'feature_type': 'Suburb'}]",brunner,Locality,0.0,0.0
"1 m. north of ngakawau, buller co., south west nelson",-41.590887,171.889437,"[{'place_name': 'ngakawau', 'feature_type': 'Locality'}]",nelson,City,0.0,0.0
1 m. s of springston south,-43.699055,172.429212,"[{'place_name': 'springston south', 'feature_type': 'Locality'}]",springston south,Locality,0.0,0.0
"1 m. s of springston south, canterbury",-43.69407,172.4438,"[{'place_name': 'springston south', 'feature_type': 'Locality'}]",springston south,Locality,0.0,0.0
"1 m. west of te kawa, waipa co",-38.102957,175.255977,"[{'place_name': 'te kawa', 'feature_type': 'Hill'}]",te kawa,Hill,0.0,0.0
"1 mile east of mangatarata, hauraki plains co",-37.2938,175.371,"[{'place_name': 'mangatarata', 'feature_type': 'Locality'}]",hauraki plains,Flat,0.0,0.0
1 mile east of te araroa,-37.636837,178.379884,"[{'place_name': 'te araroa', 'feature_type': 'Locality'}]",te araroa,Locality,0.0,0.0
"1 mile east of ngahere, west coast",-42.394136,171.444576,"[{'place_name': 'ngahere', 'feature_type': 'Locality'}]",ngahere,Locality,0.0,0.0
1 mile east of springs junction,-42.347832,172.190439,"[{'place_name': 'springs junction', 'feature_type': 'Locality'}]",springs junction,Locality,0.0,0.0
1 mile east of springs junction,-42.3478,172.09,"[{'place_name': 'springs junction', 'feature_type': 'Locality'}]",springs junction,Locality,0.0,0.0
"1 mile from netherby, ssw of peat swamp",-37.593219,175.278052,"[{'place_name': 'netherby', 'feature_type': 'Locality'}]",netherby,Locality,0.0,0.0
"1 mile inland from marsden, westland",-42.561319,171.221849,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,0.0,0.0
"1 mile inland from marsden, westland",-42.557377,171.219744,"[{'place_name': 'marsden', 'feature_type': 'Locality'}]",marsden,Locality,0.0,0.0
"1 mile inland from puponga, north west nelson",-40.52,172.704,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
"1 mile inland from puponga, north west nelson",-40.532,172.686,"[{'place_name': 'nelson', 'feature_type': 'City'}]",nelson,City,0.0,0.0
"1 mile north  ""manga-o-tane"" station, raukumara range",-38.136,177.834,"[{'place_name': 'tane', 'feature_type': 'Locality'}]",tane,Locality,0.0,0.0
"1 mile north ""manga-o-tane"" station, raukumara range",-38.12,177.839,"[{'place_name': 'tane', 'feature_type': 'Locality'}]",tane,Locality,0.0,0.0
"1 mile north of mt rewa, e wairarapa",-41.047802,175.978717,"[{'place_name': 'rewa', 'feature_type': 'Locality'}]",rewa,Locality,0.0,0.0
"1 mile north of mt rewa, east wairarapa",-41.047802,175.978717,"[{'place_name': 'rewa', 'feature_type': 'Locality'}]",rewa,Locality,0.0,0.0
1 mile north of te kuiti,-38.321621,175.137242,"[{'place_name': 'te kuiti', 'feature_type': 'Locality'}]",te kuiti,Locality,0.0,0.0
"1 mile ne of morven hills station, lindis pass, south island",-44.643973,169.509506,"[{'place_name': 'morven', 'feature_type': 'Locality'}, {'place_name': 'lindis pass', 'feature_type': 'Pass'}]",south island,Island,0.0,0.0
"1 mile north of hakatere on lake heron road, canty",-43.595661,171.154413,"[{'place_name': 'hakatere', 'feature_type': 'Locality'}]",lake heron,Lake,0.0,0.0
"1 mile north of te weraiti, kaimai range, south auckland",-37.817505,175.905848,"[{'place_name': 'te weraiti', 'feature_type': 'Hill'}, {'place_name': 'kaimai range', 'feature_type': 'Range'}]",auckland,Local Authority,0.0,0.0
"1 mile north of te weraiti, kaimai range, south auckland",-37.8129,175.911,"[{'place_name': 'te weraiti', 'feature_type': 'Hill'}, {'place_name': 'kaimai range', 'feature_type': 'Range'}]",auckland,Local Authority,0.0,0.0
"1 mile north-west of lake, lake ianthe state forest",-43.160899,170.540249,"[{'place_name': 'lake ianthe', 'feature_type': 'Lake'}]",lake ianthe,Lake,0.0,0.0
1 mile rotorua side of te whaiti,-38.604033,176.754423,"[{'place_name': 'rotorua', 'feature_type': 'City'}]",te whaiti,Locality,0.0,0.0
"1 mile south of okari river, between charleston and westport, westland",-41.845,171.556,"[{'place_name': 'charleston', 'feature_type': 'Locality'}]",westport,Town,0.0,0.0
"1 mile south west of springsdale, hauraki plains.",-37.537343,175.566033,"[{'place_name': 'hauraki plains', 'feature_type': 'Flat'}]",hauraki plains,Flat,0.0,0.0
"1 mile se of key summit, near cascade creek, south island",-44.891262,168.096161,"[{'place_name': 'key summit', 'feature_type': 'Hill'}, {'place_name': 'cascade creek', 'feature_type': 'Locality'}]",south island,Island,0.0,0.0
"1 mile se of key summit, near cascade creek, south island",-44.815178,168.127228,"[{'place_name': 'key summit', 'feature_type': 'Hill'}, {'place_name': 'cascade creek', 'feature_type': 'Locality'}]",south island,Island,0.0,0.0
